agency,code,description,unit,zone_a,zone_b,zone_c,zone_d
LGED,3.10.04.1.01,"50mmSGBC: Providing 50mm thick (average) grouting with picked brick chips (LAA value not exceeding 40) and using 60/70 penetration grade straight run bitumen conforming to the requirements of ASTM/ AASHTO, laying and spreading picked brick chips 60mm thick (loose) in two layers, 1st layer of 35mm thick (loose) with 25mm to 16mm size and 2nd layer of 25mm thick (loose) mixing with 80% of 16mm to 12mm size and 20% of 12mm to 8mm size picked brick chips, spraying tack coat @ 0.50kg per sqm over the cleaned road surface, maintaining proper camber, level, grade, super elevation and spraying hot bitumen @1.25kg per sqm uniformly on the 1st layer and @1.50kg per sqm on 2nd layer, including rolling hard to full compaction with 8 to 10 MT road roller including cleaning the surface & heating bitumen from 140°C to 160°C temperature and spreading crushed stone chips/Sand (FM- 1.80) @0.006 cum per sqm on road surface etc. all complete in all respect as per direction of the Engineer-in-charge. [Bulk]",sqm,790.63,781.04,780.7,780.7
LGED,3.10.04.2,"50mmSGSS: Providing 50mm thick (average) grouting with broken stone shingles (LAA value not exceeding 35) and using 60/70 penetration grade straight run bitumen conforming to the requirements of ASTM/ AASHTO, laying and spreading stone shingles 60mm thick (loose) in two layers, 1st layer of 35mm thick (loose) with 25mm to 16mm size and 2nd layer of 25mm thick (loose) mixing with 80% of 16mm to 12mm size and 20% of 12mm to 8mm size stone shingles, spraying tack coat @ 0.50kg per sqm over the cleaned road surface, maintaining proper camber, level, grade, super elevation and spraying hot bitumen @1.25kg per sqm uniformly on the 1st layer and @1.50kg per sqm on 2nd layer, including rolling hard to full compaction with 8 to 10 MT road roller including cleaning the surface & heating bitumen from 140°C to 160°C temperature and spreading crushed stone chips/Sand (FM-1.80) @0.006 cum per sqm on road surface etc. all complete in all respect as per direction of the Engineer-in-charge.[Retail]",sqm,895.8,891.73,887.71,892.93
LGED,3.10.04.2.01,"50mmSGSS: Providing 50mm thick (average) grouting with broken stone shingles (LAA value not exceeding 35) and using 60/70 penetration grade straight run bitumen conforming to the requirements of ASTM/ AASHTO, laying and spreading stone shingles 60mm thick (loose) in two layers, 1st layer of 35mm thick (loose) with 25mm to 16mm size and 2nd layer of 25mm thick (loose) mixing with 80% of 16mm to 12mm size and 20% of 12mm to 8mm size stone shingles, spraying tack coat @ 0.50kg per sqm over the cleaned road surface, maintaining proper camber, level, grade, super elevation and spraying hot bitumen @1.25kg per sqm uniformly on the 1st layer and @1.50kg per sqm on 2nd layer, including rolling hard to full compaction with 8 to 10 MT road roller including cleaning the surface & heating bitumen from 140°C to 160°C temperature and spreading crushed stone chips/Sand (FM-1.80) @0.006 cum per sqm on road surface etc. all complete in all respect as per direction of the Engineer-in-charge.[Bulk]",sqm,883.84,875.78,875.74,880.97
LGED,3.10.04.3,"50mmSGSC: Providing 50mm thick (average) grouting with broken stone chips (LAA value not exceeding 35) and using 60/70 penetration grade straight run bitumen conforming to the requirements of ASTM/ AASHTO, laying and spreading stone metal 60mm thick (loose) in two layers, 1st layer of 35mm thick (loose) with 25mm to 16mm size and 2nd layer of 25mm thick (loose) mixing with 80% of 16mm to 12mm size and 20% of 12mm to 8mm size stone chips, spraying tack coat @ 0.50kg per sqm over the cleaned road surface, maintaining proper camber, level, grade, super elevation and spraying hot bitumen @1.25kg per sqm uniformly on the 1st layer and @1.50kg per sqm on 2nd layer, including rolling hard to full compaction with 8 to 10 MT road roller including cleaning the surface & heating bitumen from 140°C to 160°C temperature and spreading crushed stone chips/Sand (FM-1.80) @0.006 cum per sqm on road surface etc. all complete in all respect as per direction of the Engineer-in-charge. [Retail]",sqm,1042.5,1051.42,969.23,995.0
LGED,3.10.04.3.01,"50mmSGSC: Providing 50mm thick (average) grouting with broken stone chips (LAA value not exceeding 35) and using 60/70 penetration grade straight run bitumen conforming to the requirements of ASTM/ AASHTO, laying and spreading stone metal 60mm thick (loose) in two layers, 1st layer of 35mm thick (loose) with 25mm to 16mm size and 2nd layer of 25mm thick (loose) mixing with 80% of 16mm to 12mm size and 20% of 12mm to 8mm size stone chips, spraying tack coat @ 0.50kg per sqm over the cleaned road surface, maintaining proper camber, level, grade, super elevation and spraying hot bitumen @1.25kg per sqm uniformly on the 1st layer and @1.50kg per sqm on 2nd layer, including rolling hard to full compaction with 8 to 10 MT road roller including cleaning the surface & heating bitumen from 140°C to 160°C temperature and spreading crushed stone chips/Sand (FM-1.80) @0.006 cum per sqm on road surface etc. all complete in all respect as per direction of the Engineer-in-charge. [Bulk]",sqm,1030.54,1035.47,957.27,983.04
LGED,3.10.05.1,"75mmSGBC: Providing 75mm thick (average) grouting with picked brick chips (LAA value not exceeding 40) and using 60/70 penetration grade straight run bitumen conforming to the requirements of ASTM/ AASHTO, laying and spreading picked brick chips 100mm thick (loose) in two layers, 1st layer of 60mm thick (loose) with 40mm to 25mm size and 2nd layer of 40mm thick (loose) mixing with 80% of 25mm to 20mm size and 20% of 20mm to 10mm size picked brick chips, maintaining proper camber, level, grade, super elevation and spraying hot bitumen @2.00kg per sqm uniformly on the 1st layer and @2.20kg per sqm on 2nd layer, including rolling hard to full compaction with 8 to 10 MT road roller including cleaning the surface & heating bitumen from 140°C to 160°C temperature and spreading crushed stone chips/Sand (FM- 1.80) @0.006 cum per sqm on road surface etc. all complete in all respect as per direction of the Engineer-in-charge.[Retail]",sqm,1155.4,1147.6,1135.96,1135.96
LGED,3.10.05.1.01,"75mmSGBC: Providing 75mm thick (average) grouting with picked brick chips (LAA value not exceeding 40) and using 60/70 penetration grade straight run bitumen conforming to the requirements of ASTM/ AASHTO, laying and spreading picked brick chips 100mm thick (loose) in two layers, 1st layer of 60mm thick (loose) with 40mm to 25mm size and 2nd layer of 40mm thick (loose) mixing with 80% of 25mm to 20mm size and 20% of 20mm to 10mm size picked brick chips, maintaining proper camber, level, grade, super elevation and spraying hot bitumen @2.00kg per sqm uniformly on the 1st layer and @2.20kg per sqm on 2nd layer, including rolling hard to full compaction with 8 to 10 MT road roller including cleaning the surface & heating bitumen from 140°C to 160°C temperature and spreading crushed stone chips/Sand (FM- 1.80) @0.006 cum per sqm on road surface etc. all complete in all respect as per direction of the Engineer-in-charge.[Bulk]",sqm,1139.94,1126.99,1120.5,1120.5
LGED,3.10.05.2,"75mmSGSS: Providing 75mm thick (average) grouting with broken stone shingles (LAA value not exceeding 35) and using 60/70 penetration grade straight run bitumen conforming to the requirements of ASTM/ AASHTO, laying and spreading stone shingles 94mm thick (loose) in two layers, 1st layer of 56mm thick (loose) with 40mm to 25mm size and 2nd layer of 38mm thick (loose) mixing with 80% of 25mm to 20mm size and 20% of 20mm to 10mm size stone shingles, maintaining proper camber, level, grade, super elevation and spraying hot bitumen @1.50kg per sqm uniformly on the 1st layer and @2.00kg per sqm on 2nd layer, including rolling hard to full compaction with 8 to 10 MT road roller including cleaning the surface & heating bitumen from 140°C to 160°C temperature and spreading crushed stone chips/Sand (FM-1.80) @0.006 cum per sqm on road surface etc. all complete in all respect as per direction of the Engineer-in-charge. [Retail]",sqm,1182.43,1177.78,1166.0,1174.19
LGED,3.10.05.2.01,"75mmSGSS: Providing 75mm thick (average) grouting with broken stone shingles (LAA value not exceeding 35) and using 60/70 penetration grade straight run bitumen conforming to the requirements of ASTM/ AASHTO, laying and spreading stone shingles 94mm thick (loose) in two layers, 1st layer of 56mm thick (loose) with 40mm to 25mm size and 2nd layer of 38mm thick (loose) mixing with 80% of 25mm to 20mm size and 20% of 20mm to 10mm size stone shingles, maintaining proper camber, level, grade, super elevation and spraying hot bitumen @1.50kg per sqm uniformly on the 1st layer and @2.00kg per sqm on 2nd layer, including rolling hard to full compaction with 8 to 10 MT road roller including cleaning the surface & heating bitumen from 140°C to 160°C temperature and spreading crushed stone chips/Sand (FM-1.80) @0.006 cum per sqm on road surface etc. all complete in all respect as per direction of the Engineer-in-charge. [Bulk]",sqm,1169.55,1160.6,1153.12,1161.31
LGED,3.10.05.3,"75mmSGSC: Providing 75mm thick (average) grouting with Stone metal (LAA value not exceeding 35) and using 60/70 penetration grade straight run bitumen conforming to the requirements of ASTM/ AASHTO, laying and spreading Stone chips 94mm thick (loose) in two layers, 1st layer of 56mm thick (loose) with 40mm to 25mm size and 2nd layer of 38mm thick (loose) mixing with 80% of 25mm to 20mm size and 20% of 20mm to 10mm size stone shingles, maintaining proper camber, level, grade, super elevation and spraying hot bitumen @1.50kg per sqm uniformly on the 1st layer and @2.00kg per sqm on 2nd layer, including rolling hard to full compaction with 8 to 10 MT road roller including cleaning the surface & heating bitumen from 140°C to 160°C temperature and spreading crushed stone chips/Sand (FM-1.80) @0.006 cum per sqm on road surface etc. all complete in all respect as per direction of the Engineer-in-charge.[Retail]",sqm,1383.47,1399.68,1267.54,1307.91
LGED,3.10.05.3.01,"75mmSGSC: Providing 75mm thick (average) grouting with Stone metal (LAA value not exceeding 35) and using 60/70 penetration grade straight run bitumen conforming to the requirements of ASTM/ AASHTO, laying and spreading Stone chips 94mm thick (loose) in two layers, 1st layer of 56mm thick (loose) with 40mm to 25mm size and 2nd layer of 38mm thick (loose) mixing with 80% of 25mm to 20mm size and 20% of 20mm to 10mm size stone shingles, maintaining proper camber, level, grade, super elevation and spraying hot bitumen @1.50kg per sqm uniformly on the 1st layer and @2.00kg per sqm on 2nd layer, including rolling hard to full compaction with 8 to 10 MT road roller including cleaning the surface & heating bitumen from 140°C to 160°C temperature and spreading crushed stone chips/Sand (FM-1.80) @0.006 cum per sqm on road surface etc. all complete in all respect as per direction of the Engineer-in-charge.[Bulk]",sqm,1370.59,1382.51,1254.66,1295.03
LGED,3.10.06,"100mmSGBC: Providing 100mm thick (average) grouting with picked brick chips (LAA value not exceeding 40) and using 60/70 penetration grade straight run bitumen conforming to the requirements of ASTM/ AASHTO, laying and spreading picked brick chips 130mm thick (loose) in two layers, 1st layer of 80mm thick (loose) with 40mm to 25mm size and 2nd layer of 50mm thick (loose) mixing with 80% of 25mm to 20mm size and 20% of 20mm to 10mm size picked brick chips, maintaining proper camber, level, grade, super elevation and spraying hot bitumen @2.00kg per sqm uniformly on the 1st layer and @3.00kg per sqm on 2nd layer, including rolling hard to full compaction with 8 to 10 MT road roller including cleaning the surface & heating bitumen from 140°C to 160°C temperature and spreading crushed stone chips/Sand (FM- 1.80) @0.006 cum per sqm on road surface etc. all complete in all respect as per direction of the Engineer-in-charge.[Retail]",sqm,1395.75,1386.7,1371.93,1371.93
LGED,3.10.06.01,"100mmSGBC: Providing 100mm thick (average) grouting with picked brick chips (LAA value not exceeding 40) and using 60/70 penetration grade straight run bitumen conforming to the requirements of ASTM/ AASHTO, laying and spreading picked brick chips 130mm thick (loose) in two layers, 1st layer of 80mm thick (loose) with 40mm to 25mm size and 2nd layer of 50mm thick (loose) mixing with 80% of 25mm to 20mm size and 20% of 20mm to 10mm size picked brick chips, maintaining proper camber, level, grade, super elevation and spraying hot bitumen @2.00kg per sqm uniformly on the 1st layer and @3.00kg per sqm on 2nd layer, including rolling hard to full compaction with 8 to 10 MT road roller including cleaning the surface & heating bitumen from 140°C to 160°C temperature and spreading crushed stone chips/Sand (FM- 1.80) @0.006 cum per sqm on road surface etc. all complete in all respect as per direction of the Engineer-in-charge.[Bulk]",sqm,1377.35,1362.16,1353.52,1353.52
LGED,3.10.07.1,"50mmSGSS(BE): Providing 50mm thick (average) grouting with broken stone shingles (LAA value not exceeding 35) and using bitumen emulsion of grade k-1-60 conforming to the requirements of ASTM/AASHTO, laying and spreading stone shingles 60mm thick (loose) in two layers, 1st layer of 35mm thick (loose) with 25mm to 16mm size and 2nd layer of 25mm thick (loose) mixing with 80% of 16mm to 12mm size and 20% of 12mm to 8mm size stone shingles, spraying tack coat @ 0.750kg per sqm over the cleaned road surface, maintaining proper camber, level, grade, super elevation and spraying bitumen emulsion @1.75kg per sqm uniformly on the 1st layer and @2.00kg per sqm on 2nd layer, including rolling hard to full compaction with 8 to 10 MT road roller and cleaning the surface, spreading crushed stone chips/Sand (FM-1.80) @0.006 cum per sqm on road surface etc. all complete in all respect as per direction of the Engineer-in-charge.",sqm,1164.17,1163.7,1159.62,1164.73
LGED,3.10.07.2,"75mmSGSS(BE): Providing 75mm thick (average) grouting with broken stone shingles (LAA value not exceeding 35) and using bitumen emulsion of grade k-1-60 conforming to the requirements of ASTM/AASHTO, laying and spreading stone shingles 94mm thick (loose) in two layers, 1st layer of 56mm thick (loose) with 40mm to 25mm size and 2nd layer of 38mm thick (loose) mixing with 80% of 25mm to 20mm size and 20% of 20mm to 10mm size stone shingles, maintaining proper camber, level, grade, super elevation and spraying bitumen emulsion @2.25kg per sqm uniformly on the 1st layer and @3.00kg per sqm on 2nd layer, including rolling hard to full compaction with 8 to 10 MT road roller and cleaning the surface, spreading crushed stone chips/Sand (FM-1.80) @0.006 cum per sqm on road surface etc. all complete in all respect as per direction of the Engineer-in-charge.",sqm,1495.98,1496.22,1487.38,1495.46
LGED,3.10.08.1,"CS@0.75MD: Providing a single coat chip sealing over a low cracked road surface, using 60/70 penetration grade straight run bitumen conforming to the requirements of ASTM/ AASHTO, spraying bitumen by mechanical distributor on road surface @ 0.75kg/sqm, after spraying bitumen instantly spreading uniform graded crushed stone aggregates of 6.5mm average size defined as 100% passing through 10mm sieve and retain on 4.75mm sieve LAA value not exceeding 35 @ 0.006cum/sqm over the surface, sweeping the surface and hand packing for identical spreading of aggregate, surface rolling to embed the aggregate with Pneumatic Multiple Tired Roller (7 tires, 6-8 tons), including properly surface cleaning, heating bitumen upto 140°C to 180°C, etc. including cost of all materials, their carriages, hire charges of machineries, equipment for construction and quality control as per specification, fuels, lubricants and wages of operational staff etc. all complete in all respect as per direction of the Engineer-in-charge. [Retail]",sqm,143.18,142.11,142.85,144.33
LGED,3.10.08.1.01,"CS@0.75MD: Providing a single coat chip sealing over a low cracked road surface, using 60/70 penetration grade straight run bitumen conforming to the requirements of ASTM/ AASHTO, spraying bitumen by mechanical distributor on road surface @ 0.75kg/sqm, after spraying bitumen instantly spreading uniform graded crushed stone aggregates of 6.5mm average size defined as 100% passing through 10mm sieve and retain on 4.75mm sieve LAA value not exceeding 35 @ 0.006cum/sqm over the surface, sweeping the surface and hand packing for identical spreading of aggregate, surface rolling to embed the aggregate with Pneumatic Multiple Tired Roller (7 tires, 6-8 tons), including properly surface cleaning, heating bitumen upto 140°C to 180°C, etc. including cost of all materials, their carriages, hire charges of machineries, equipment for construction and quality control as per specification, fuels, lubricants and wages of operational staff etc. all complete in all respect as per direction of the Engineer-in-charge. [Bulk]",sqm,140.42,138.43,140.09,141.56
LGED,3.10.08.2,"CS@1.00MD: Providing single coat chip sealing over a moderate cracked road surface, using 60/70 penetration grade straight run bitumen conforming to the requirements of ASTM/ AASHTO, spraying bitumen by mechanical distributor on road surface @ 1.00kg/sqm, after spraying bitumen instantly spreading uniform graded crushed stone aggregates of 6.5mm average size defined as 100% passing through 10mm sieve and retain on 4.75mm sieve with LAA value not exceeding 35 @ 0.007cum/sqm over the surface, sweeping the surface and hand packing for identical spreading of aggregate, surface rolling to embed the aggregate with Pneumatic Multiple Tired Roller (7 tires, 6-8 tons), including properly surface cleaning, heating bitumen upto 140°C to 180°C, etc. including cost of all materials, their carriages, hire charges of machineries, equipment for construction and quality control as per specification, fuels, lubricants and wages of operational staff etc. all complete in all respect as per direction of the Engineer-in-charge. [Retail]",sqm,179.56,178.19,179.6,181.32
LGED,3.10.08.2.01,"CS@1.00MD: Providing single coat chip sealing over a moderate cracked road surface, using 60/70 penetration grade straight run bitumen conforming to the requirements of ASTM/ AASHTO, spraying bitumen by mechanical distributor on road surface @ 1.00kg/sqm, after spraying bitumen instantly spreading uniform graded crushed stone aggregates of 6.5mm average size defined as 100% passing through 10mm sieve and retain on 4.75mm sieve with LAA value not exceeding 35 @ 0.007cum/sqm over the surface, sweeping the surface and hand packing for identical spreading of aggregate, surface rolling to embed the aggregate with Pneumatic Multiple Tired Roller (7 tires, 6-8 tons), including properly surface cleaning, heating bitumen upto 140°C to 180°C, etc. including cost of all materials, their carriages, hire charges of machineries, equipment for construction and quality control as per specification, fuels, lubricants and wages of operational staff etc. all complete in all respect as per direction of the Engineer-in-charge. [Bulk]",sqm,175.88,173.28,175.92,177.64
LGED,3.10.08.3,"CS@1.20MD(BE): Providing a single coat chip sealing over a moderate cracked road surface, using bitumen emulsion of grade k-1- 60 conforming to the requirements of ASTM/ AASHTO, spraying bitumen emulsion by mechanical distributor on cleaned road surface @ 1.20kg/sqm, after spraying bitumen emulsion instantly spreading uniform graded crushed stone aggregates of 6.5mm average size defined as 100% passing through 10mm sieve and retain on 4.75mm sieve with LAA value not exceeding 35 @ 0.007cum/sqm over the surface, sweeping the surface and hand packing for identical spreading of aggregate, surface rolling to embed the aggregate with Pneumatic Multiple Tired Roller (7 tires, 6-8 tons), including cost of all materials, their carriages, hire charges of machineries, equipment for construction and quality control as per specification, fuels, lubricants and wages of operational staff etc. all complete in all respect as per direction of the Engineer-in-charge.",sqm,238.01,237.86,238.54,240.26
LGED,3.10.09.01,Bitumen Grade 60/70 [Retail],sqm,299.69,297.68,296.72,298.19
LGED,3.10.09.02,Bitumen Grade 60/70 [Bulk],sqm,294.5,290.76,291.53,293.0
LGED,3.10.10.1,"CP-BB: Supplying, cutting and fitting of 6mm thick Chequer Plate for bailey bridge decking with minimum 6mm thick mild steel chequer plate of unit weight 49.20kg/sqm, including cutting and shaping of required sizes of bridge deck with cleaning, removing rust, etc. including local handling, carriage of the plate to the site with loading & unloading and placing, etc. all complete in all respect as per direction of the Engineer-in-charge. Rate is inclusive of cost of all materials, labour and all incidental charges in this connection.",kg,155.17,155.1,154.86,154.86
LGED,3.10.10.2,"Welding at the splicing point of mild steel chequer plate with joist of deck at 3 points (each point being 25mm in length) using electrodes, including cleaning, local handling, cost of all materials, labours, tools, equipment, cost of power, etc. all complete as per drawings, specifications and directions of the Engineer.",each,61.47,61.41,60.93,60.93
LGED,3.10.11.01,"CCRM-30SCCM: Providing and laying 18BWG G.I. wire meshed cement concrete layer over an old RCC/CC pavement with minimum cement content and maximum water cement ratio as specified by the laboratory through mix design having minimum required average compressive strength, f'cr = 38.5 Mpa and satisfying a specified compressive strength, f'c = 30 Mpa at 28 days on standard cylinder as per standard practice of Code AASHTO/ ASTM and cement conforming to BDS EN 197-1 : 2003 CEM-I 52.5N/ASTM C150 Type- 1, using coarse sand of minimum FM 2.50 and graded stone aggregate of 20 mm nominal size (LAA value not exceeding 30) in appropriate proportions as per approved & specified design criteria conforming to ASTM C-33 including breaking chips, screening through proper sieves, cleaning, placing shutter in position and maintaining true to the alignment, making shutter water-tight properly, mixing in standard concrete mixture machine, maintaining allowable slump of 50mm to 75mm, including spraying cement grouting/slurry over the cleaned existing road surface, casting in forms, placing 50mm rhombus 18 BWG G.I. wire mesh in position, compacting by mechanical vibrator machine and finished in a continuous operation including making provision for contraction, expansion, construction & longitudinal joints (5-10 mm wide x 50 mm deep) by groove cutting machine, providing and filling joints with approved joint filler and sealants, curing for 28 days, finishing to lines and grades, removing centering-shuttering after specified time approved, other incidental charges, etc. all complete as per drawing, specification & direction of the E-I-C. The cost of 18 BWG G.I. wire mesh is not included in this unit rate. Note: minimum Cement content considered in M-30 is @ 445kg/cum. Additional quantity of cement to be added if required to attain the required strength at the contractors own cost. The Mix Design has to be approved by the Central Quality Control Laboratory (CQCL), LGED or any other reputed laboratory approved by the competent authority before execution of the work. (Unit cost including all materials, cleaning the existing surface shuttering, casting, curing for 28 days, and all other incidental charges, etc.). [Retail]",cum,16705.09,16759.74,15720.16,15975.13
LGED,3.10.11.02,"CCRM-30SCCM: Providing and laying 18BWG G.I. wire meshed cement concrete layer over an old RCC/CC pavement with minimum cement content and maximum water cement ratio as specified by the laboratory through mix design having minimum required average compressive strength, f'cr = 38.5 Mpa and satisfying a specified compressive strength, f'c = 30 Mpa at 28 days on standard cylinder as per standard practice of Code AASHTO/ ASTM and cement conforming to BDS EN 197-1 : 2003 CEM-I 52.5N/ASTM C150 Type- 1, using coarse sand of minimum FM 2.50 and graded stone aggregate of 20 mm nominal size (LAA value not exceeding 30) in appropriate proportions as per approved & specified design criteria conforming to ASTM C-33 including breaking chips, screening through proper sieves, cleaning, placing shutter in position and maintaining true to the alignment, making shutter water-tight properly, mixing in standard concrete mixture machine, maintaining allowable slump of 50mm to 75mm, including spraying cement grouting/slurry over the cleaned existing road surface, casting in forms, placing 50mm rhombus 18 BWG G.I. wire mesh in position, compacting by mechanical vibrator machine and finished in a continuous operation including making provision for contraction, expansion, construction & longitudinal joints (5-10 mm wide x 50 mm deep) by groove cutting machine, providing and filling joints with approved joint filler and sealants, curing for 28 days, finishing to lines and grades, removing centering-shuttering after specified time approved, other incidental charges, etc. all complete as per drawing, specification & direction of the E-I-C. The cost of 18 BWG G.I. wire mesh is not included in this unit rate. Note: minimum Cement content considered in M-30 is @ 445kg/cum. Additional quantity of cement to be added if required to attain the required strength at the contractors own cost. The Mix Design has to be approved by the Central Quality Control Laboratory (CQCL), LGED or any other reputed laboratory approved by the competent authority before execution of the work. (Unit cost including all materials, cleaning the existing surface shuttering, casting, curing for 28 days, and all other incidental charges, etc.). [Bulk]",cum,15781.71,15834.77,14825.47,15073.01
LGED,3.10.12.01,"18 BWG (WM): Supplying and laying 50mm rhombus 18 BWG G.I. wire mesh of required size in cement concreting work, placing mesh in the middle of concreting work or as mentioned in the drawing, including cutting and carrying of wire mesh to the site, etc. all complete in all respect as per approved drawing, specification and direction of the Engineer-in-charge. (Rate is inclusive of cost of materials, labour and all incidental charges in this connection).",sqm,267.19,267.12,266.88,266.88
LGED,3.11.01,"PCCBC-10: Plain cement concrete work in foundation with minimum compressive strength of 10 Mpa at 28 days (sugessted mix proportion 1:3:6) on standard cylinder as per standard practice of Code AASTHTO/ ASTM and cement conforming to BDS EN 197-1 : 2003 CEM-II /A-M, 42.5 N, best quality sand (FM. 1.2) and 20mm down well graded picked brick chips (LAA value and maximum water absorption not exceeding 38 & 15% respectively) conforming ASTM C-33, including breaking chips and screening, placing shutter in position and maintaining true to the alignment, making shutter water- tight properly, mixing in standard mixture machine, casting in forms, compacting by vibrator machine and curing for 28 days, removing shuttering after specified time approved, etc. all complete approved and accepted by the E-I-C. (Additional quantity of cement to be added if required to attain the strength at the contractors own cost). [Retail]",cum,9435.6,9405.76,9095.5,9095.5
LGED,3.11.01.01,"PCCBC-10: Plain cement concrete work in foundation with minimum compressive strength of 10 Mpa at 28 days (sugessted mix proportion 1:3:6) on standard cylinder as per standard practice of Code AASTHTO/ ASTM and cement conforming to BDS EN 197-1 : 2003 CEM-II /A-M, 42.5 N, best quality sand (FM. 1.2) and 20mm down well graded picked brick chips (LAA value and maximum water absorption not exceeding 38 & 15% respectively) conforming ASTM C-33, including breaking chips and screening, placing shutter in position and maintaining true to the alignment, making shutter water- tight properly, mixing in standard mixture machine, casting in forms, compacting by vibrator machine and curing for 28 days, removing shuttering after specified time approved, etc. all complete approved and accepted by the E-I-C. (Additional quantity of cement to be added if required to attain the strength at the contractors own cost). [Bulk]",cum,9258.78,9229.08,8920.36,8920.36
LGED,3.11.02.1,"125mmBW(1:4): 125 mm brick works with first class bricks with cement sand (F.M. 1.2) mortar (1:4) and making bond with connected walls including necessary scaffolding, raking out joints, cleaning and soaking the bricks for at least 24 hours before use and washing of sand, curing at least for 7 days including cost of water, electricity and other charges etc. all complete and accepted by the Engineer-in-charge. (Cement: CEM-II/B-M) .[Retail]",sqm,1386.91,1382.36,1327.75,1327.75
LGED,3.11.02.1.01,"125mmBW(1:4): 125 mm brick works with first class bricks with cement sand (F.M. 1.2) mortar (1:4) and making bond with connected walls including necessary scaffolding, raking out joints, cleaning and soaking the bricks for at least 24 hours before use and washing of sand, curing at least for 7 days including cost of water, electricity and other charges etc. all complete and accepted by the Engineer-in-charge. (Cement: CEM-II/B-M) .[PWD 04.16] [Bulk]",sqm,1414.64,1410.09,1355.48,1355.48
LGED,3.11.02.2,"BW(1:4): Brick works with first class bricks with cement sand (F.M. 1.2) mortar (1:4) in exterior walls including filling the interstices with mortar, raking out joints, cleaning and socking the bricks at least for 24 hours before use and washing of sand, necessary scaffolding, curing at least for 7 days etc. all complete including cost of water, electricity and other charges (measurement to given as 250 mm width for one brick length and 375 mm for one brick and a half brick length) accepted by the Engineer-in-charge. (Cement: CEM-II/B-M). [Retail]",cum,10050.85,10016.47,9621.41,9621.41
LGED,3.11.02.2.01,"BW(1:4): Brick works with first class bricks with cement sand (F.M. 1.2) mortar (1:4) in exterior walls including filling the interstices with mortar, raking out joints, cleaning and socking the bricks at least for 24 hours before use and washing of sand, necessary scaffolding, curing at least for 7 days etc. all complete including cost of water, electricity and other charges (measurement to given as 250 mm width for one brick length and 375 mm for one brick and a half brick length) accepted by the Engineer-in-charge. (Cement: CEM-II/B-M) [PWD 04.3] [Bulk]",cum,10105.01,10070.63,9675.57,9675.57
LGED,3.11.03,"FP(1:4): Exposed 125 mm thick pointing ornamental brick work with sorted out first class bricks with cement sand (F.M. 1.2) mortar (1:4) and making bond with connected walls including necessary scaffolding, raking out joints, cleaning and soaking the bricks for at least 24 hours before use and washing of sand, curing at least for 7 days including cost of water, electricity and other charges etc. all complete and accepted by the Engineer-in-charge. (Cement: CEM- II/B-M). [Retail]",sqm,1664.16,1658.49,1591.36,1591.36
LGED,3.11.03.01,"FP(1:4): Exposed 125 mm thick pointing ornamental brick work with sorted out first class bricks with cement sand (F.M. 1.2) mortar (1:4) and making bond with connected walls including necessary scaffolding, raking out joints, cleaning and soaking the bricks for at least 24 hours before use and washing of sand, curing at least for 7 days including cost of water, electricity and other charges etc. all complete and accepted by the Engineer-in-charge. (Cement: CEM- II/B-M) [PWD 04.17] [Bulk]",sqm,1714.83,1709.16,1642.03,1642.03
LGED,3.11.04.1,Piling Work [Retail],cum,13479.5,13449.66,13096.76,13096.76
LGED,3.11.04.2,"Vertical Wall, Grade Beams, etc. [Retail]",cum,14820.35,14784.84,14388.99,14388.99
LGED,3.11.04.3,Piling Work [Bulk],cum,11485.1,11459.15,11152.28,11152.28
LGED,3.11.04.4,"Vertical Wall, Grade Beams, etc. [Bulk]",cum,11620.07,11591.67,11274.99,11274.99
LGED,3.11.05.1,"Grade B300D-R/B300C-R: Ribbed or Deformed bar produced and marked as per BDS ISO 6935-2:2016 with minimum yield strength, fy (ReH) = 300 Mpa, but the tested yield strength shall not exceed fy by more than the 125 Mpa and the ratio of tested ultimate strength, fu (Re) to tested yield strength (fy) shall be at least 1.25 and minimum elongation after fracture (A5.65) & minimum total elongation at maximum force (Agt) is 17% and 8% respectively. [Retail]",kg,114.83,114.68,114.03,114.03
LGED,3.11.05.2,"Grade B400C-R/ B400CWR/B400DWR: Ribbed or Deformed bar produced and marked as per BDS ISO 6935-2:2016 with minimum yield strength, fy (ReH) = 400 Mpa, but the tested yield strength shall not exceed fy by more than the 125 Mpa and the ratio of tested ultimate strength, fu (Re) to tested yield strength (fy) shall be at least 1.25 and minimum elongation after fracture (A5.65) & minimum total elongation at maximum force (Agt) is 17% and 8% respectively. [Retail]",kg,124.84,124.69,124.05,124.05
LGED,3.11.05.3,"Grade 420DWR: Ribbed or Deformed bar produced and marked as per ISO 6935-2:2016/ ASTM A706M - 16 with minimum yield strength, fy(ReH) = 420 Mpa but fy(ReH) not exceeding 540 Mpa, the ratio of ultimate tensile strength, fu(Rm) to actual yield strength, fy(ReH) shall be at least 1.25 and minimum elongation in 200mm shall be at least 14% for bar sizes 10mm through 20mm, at least 12% for bar sizes 22mm through 32mm and at least 10% for bar sizes 40mm and 50mm. [Retail]",kg,124.84,124.69,124.05,124.05
